ID,DATE,ELEMENT,VALUE,MFLAG,QFLAG,SFLAG,OBSTIME,ID,LATITUDE,LONGITUDE,ELEVATION,STATE,NAME,GSN_FLAG,HCN_CRN_FLAG,WMO_ID,COLUMN_9,COLUMN_10,COLUMN_11,COLUMN_12
"ASN00002012","20190106","TMAX","389","","","S","","ASN00002012","-182.292","1.276.636","422.0","HALLS","CREEK","AIRPORT","GSN","94212","","","",""
"ASN00002012","20190107","TMAX","394","","","S","","ASN00002012","-182.292","1.276.636","422.0","HALLS","CREEK","AIRPORT","GSN","94212","","","",""
"ASN00002012","20190108","TMAX","424","","","S","","ASN00002012","-182.292","1.276.636","422.0","HALLS","CREEK","AIRPORT","GSN","94212","","","",""
"ASN00002012","20190109","TMAX","420","","","S","","ASN00002012","-182.292","1.276.636","422.0","HALLS","CREEK","AIRPORT","GSN","94212","","","",""
"ASN00002012","20190110","TMAX","404","","","S","","ASN00002012","-182.292","1.276.636","422.0","HALLS","CREEK","AIRPORT","GSN","94212","","","",""
"ASN00002032","20190111","TMAX","405","","","a","","ASN00002032","-170.156","1.282.175","203.0","WARMUN","94213","","","","","","",""
"ASN00002032","20190101","TMAX","401","","","a","","ASN00002032","-170.156","1.282.175","203.0","WARMUN","94213","","","","","","",""
"ASN00002032","20190102","TMAX","404","","","a","","ASN00002032","-170.156","1.282.175","203.0","WARMUN","94213","","","","","","",""
"ASN00002032","20190103","TMAX","403","","","a","","ASN00002032","-170.156","1.282.175","203.0","WARMUN","94213","","","","","","",""
"ASN00002032","20190104","TMAX","305","","","a","","ASN00002032","-170.156","1.282.175","203.0","WARMUN","94213","","","","","","",""
"ASN00002032","20190105","TMAX","357","","","a","","ASN00002032","-170.156","1.282.175","203.0","WARMUN","94213","","","","","","",""
"ASN00002032","20190106","TMAX","357","","","a","","ASN00002032","-170.156","1.282.175","203.0","WARMUN","94213","","","","","","",""
"ASN00002032","20190107","TMAX","359","","","a","","ASN00002032","-170.156","1.282.175","203.0","WARMUN","94213","","","","","","",""
"ASN00002032","20190108","TMAX","400","","","a","","ASN00002032","-170.156","1.282.175","203.0","WARMUN","94213","","","","","","",""
"ASN00002032","20190109","TMAX","402","","","a","","ASN00002032","-170.156","1.282.175","203.0","WARMUN","94213","","","","","","",""
"ASN00002032","20190110","TMAX","359","","","a","","ASN00002032","-170.156","1.282.175","203.0","WARMUN","94213","","","","","","",""
"ASN00002056","20190111","TMAX","398","","","a","","ASN00002056","-157.814","1.287.100","44.0","KUNUNURRA","AERO","94216","","","","","",""
"ASN00002056","20190101","TMAX","391","","","a","","ASN00002056","-157.814","1.287.100","44.0","KUNUNURRA","AERO","94216","","","","","",""
"ASN00002056","20190102","TMAX","379","","","a","","ASN00002056","-157.814","1.287.100","44.0","KUNUNURRA","AERO","94216","","","","","",""
"ASN00002056","20190103","TMAX","389","","","a","","ASN00002056","-157.814","1.287.100","44.0","KUNUNURRA","AERO","94216","","","","","",""
"ASN00002056","20190104","TMAX","305","","","a","","ASN00002056","-157.814","1.287.100","44.0","KUNUNURRA","AERO","94216","","","","","",""
"ASN00002056","20190105","TMAX","366","","","a","","ASN00002056","-157.814","1.287.100","44.0","KUNUNURRA","AERO","94216","","","","","",""
"ASN00002056","20190106","TMAX","365","","","a","","ASN00002056","-157.814","1.287.100","44.0","KUNUNURRA","AERO","94216","","","","","",""
"ASN00002056","20190107","TMAX","391","","","a","","ASN00002056","-157.814","1.287.100","44.0","KUNUNURRA","AERO","94216","","","","","",""
"ASN00002056","20190108","TMAX","395","","","a","","ASN00002056","-157.814","1.287.100","44.0","KUNUNURRA","AERO","94216","","","","","",""
"ASN00002056","20190109","TMAX","377","","","a","","ASN00002056","-157.814","1.287.100","44.0","KUNUNURRA","AERO","94216","","","","","",""
"ASN00002056","20190110","TMAX","368","","","a","","ASN00002056","-157.814","1.287.100","44.0","KUNUNURRA","AERO","94216","","","","","",""
"ASN00002064","20190111","TMAX","425","","","a","","ASN00002064","-166.381","1.284.517","164.0","ARGYLE","AERODROME","94217","","","","","",""
"ASN00002064","20190101","TMAX","396","","","a","","ASN00002064","-166.381","1.284.517","164.0","ARGYLE","AERODROME","94217","","","","","",""
"ASN00002064","20190102","TMAX","407","","","a","","ASN00002064","-166.381","1.284.517","164.0","ARGYLE","AERODROME","94217","","","","","",""
"ASN00002064","20190103","TMAX","404","","","a","","ASN00002064","-166.381","1.284.517","164.0","ARGYLE","AERODROME","94217","","","","","",""
"ASN00002064","20190104","TMAX","315","","","a","","ASN00002064","-166.381","1.284.517","164.0","ARGYLE","AERODROME","94217","","","","","",""
"ASN00002064","20190105","TMAX","380","","","a","","ASN00002064","-166.381","1.284.517","164.0","ARGYLE","AERODROME","94217","","","","","",""
"ASN00002064","20190106","TMAX","368","","","a","","ASN00002064","-166.381","1.284.517","164.0","ARGYLE","AERODROME","94217","","","","","",""
"ASN00002064","20190107","TMAX","387","","","a","","ASN00002064","-166.381","1.284.517","164.0","ARGYLE","AERODROME","94217","","","","","",""
"ASN00002064","20190108","TMAX","409","","","a","","ASN00002064","-166.381","1.284.517","164.0","ARGYLE","AERODROME","94217","","","","","",""
"ASN00002064","20190109","TMAX","395","","","a","","ASN00002064","-166.381","1.284.517","164.0","ARGYLE","AERODROME","94217","","","","","",""
"ASN00003003","20190111","TMAX","334","","","a","","ASN00003003","-179.475","1.222.353","07. Apr","BROOME","AIRPORT","GSN","94203","","","","",""
"ASN00003003","20190101","TMAX","335","","","a","","ASN00003003","-179.475","1.222.353","07. Apr","BROOME","AIRPORT","GSN","94203","","","","",""
"ASN00003003","20190102","TMAX","338","","","a","","ASN00003003","-179.475","1.222.353","07. Apr","BROOME","AIRPORT","GSN","94203","","","","",""
"ASN00003003","20190103","TMAX","340","","","a","","ASN00003003","-179.475","1.222.353","07. Apr","BROOME","AIRPORT","GSN","94203","","","","",""
"ASN00003003","20190104","TMAX","344","","","a","","ASN00003003","-179.475","1.222.353","07. Apr","BROOME","AIRPORT","GSN","94203","","","","",""
"ASN00003003","20190105","TMAX","334","","","a","","ASN00003003","-179.475","1.222.353","07. Apr","BROOME","AIRPORT","GSN","94203","","","","",""
"ASN00003003","20190106","TMAX","325","","","a","","ASN00003003","-179.475","1.222.353","07. Apr","BROOME","AIRPORT","GSN","94203","","","","",""
"ASN00003003","20190107","TMAX","332","","","a","","ASN00003003","-179.475","1.222.353","07. Apr","BROOME","AIRPORT","GSN","94203","","","","",""
"ASN00003003","20190108","TMAX","336","","","a","","ASN00003003","-179.475","1.222.353","07. Apr","BROOME","AIRPORT","GSN","94203","","","","",""
"ASN00003003","20190109","TMAX","335","","","a","","ASN00003003","-179.475","1.222.353","07. Apr","BROOME","AIRPORT","GSN","94203","","","","",""
"ASN00003030","20190111","TMAX","350","","","a","","ASN00003030","-186.844","1.217.803","11.0","BIDYADANGA","94202","","","","","","",""
"ASN00003030","20190102","TMAX","340","","","a","","ASN00003030","-186.844","1.217.803","11.0","BIDYADANGA","94202","","","","","","",""
"ASN00003030","20190103","TMAX","345","","","a","","ASN00003030","-186.844","1.217.803","11.0","BIDYADANGA","94202","","","","","","",""
"ASN00003030","20190104","TMAX","350","","","a","","ASN00003030","-186.844","1.217.803","11.0","BIDYADANGA","94202","","","","","","",""
"ASN00003030","20190107","TMAX","340","","","a","","ASN00003030","-186.844","1.217.803","11.0","BIDYADANGA","94202","","","","","","",""
"ASN00003030","20190108","TMAX","350","","","a","","ASN00003030","-186.844","1.217.803","11.0","BIDYADANGA","94202","","","","","","",""
"ASN00003030","20190109","TMAX","360","","","a","","ASN00003030","-186.844","1.217.803","11.0","BIDYADANGA","94202","","","","","","",""
"ASN00003030","20190110","TMAX","350","","","a","","ASN00003030","-186.844","1.217.803","11.0","BIDYADANGA","94202","","","","","","",""
"ASN00003032","20190111","TMAX","371","","","a","","ASN00003032","-173.706","1.236.611","06. Feb","DERBY","AERO","95205","","","","","",""
"ASN00003032","20190101","TMAX","369","","","a","","ASN00003032","-173.706","1.236.611","06. Feb","DERBY","AERO","95205","","","","","",""
"ASN00003032","20190102","TMAX","393","","","a","","ASN00003032","-173.706","1.236.611","06. Feb","DERBY","AERO","95205","","","","","",""
"ASN00003032","20190103","TMAX","377","","","a","","ASN00003032","-173.706","1.236.611","06. Feb","DERBY","AERO","95205","","","","","",""
"ASN00003032","20190104","TMAX","331","","","a","","ASN00003032","-173.706","1.236.611","06. Feb","DERBY","AERO","95205","","","","","",""
"ASN00003032","20190105","TMAX","367","","","a","","ASN00003032","-173.706","1.236.611","06. Feb","DERBY","AERO","95205","","","","","",""
"ASN00003032","20190106","TMAX","307","","","a","","ASN00003032","-173.706","1.236.611","06. Feb","DERBY","AERO","95205","","","","","",""
"ASN00003032","20190107","TMAX","363","","","a","","ASN00003032","-173.706","1.236.611","06. Feb","DERBY","AERO","95205","","","","","",""
"ASN00003032","20190108","TMAX","373","","","a","","ASN00003032","-173.706","1.236.611","06. Feb","DERBY","AERO","95205","","","","","",""
"ASN00003032","20190109","TMAX","355","","","a","","ASN00003032","-173.706","1.236.611","06. Feb","DERBY","AERO","95205","","","","","",""
"ASN00003032","20190110","TMAX","356","","","a","","ASN00003032","-173.706","1.236.611","06. Feb","DERBY","AERO","95205","","","","","",""
"ASN00003057","20190111","TMAX","351","","","a","","ASN00003057","-164.514","1.230.086","7.0","CYGNET","BAY","94201","","","","","",""
"ASN00003057","20190101","TMAX","351","","","a","","ASN00003057","-164.514","1.230.086","7.0","CYGNET","BAY","94201","","","","","",""
"ASN00003057","20190102","TMAX","356","","","a","","ASN00003057","-164.514","1.230.086","7.0","CYGNET","BAY","94201","","","","","",""
"ASN00003057","20190103","TMAX","360","","","a","","ASN00003057","-164.514","1.230.086","7.0","CYGNET","BAY","94201","","","","","",""
"ASN00003057","20190104","TMAX","345","","","a","","ASN00003057","-164.514","1.230.086","7.0","CYGNET","BAY","94201","","","","","",""
"ASN00003057","20190105","TMAX","346","","","a","","ASN00003057","-164.514","1.230.086","7.0","CYGNET","BAY","94201","","","","","",""
"ASN00003057","20190106","TMAX","305","","","a","","ASN00003057","-164.514","1.230.086","7.0","CYGNET","BAY","94201","","","","","",""
"ASN00003057","20190107","TMAX","341","","","a","","ASN00003057","-164.514","1.230.086","7.0","CYGNET","BAY","94201","","","","","",""
"ASN00003057","20190110","TMAX","346","","","a","","ASN00003057","-164.514","1.230.086","7.0","CYGNET","BAY","94201","","","","","",""
"ASN00003080","20190111","TMAX","377","","","a","","ASN00003080","-175.736","1.238.217","77.5","CURTIN","AERO","94204","","","","","",""
"ASN00003080","20190101","TMAX","375","","","a","","ASN00003080","-175.736","1.238.217","77.5","CURTIN","AERO","94204","","","","","",""
"ASN00003080","20190102","TMAX","398","","","a","","ASN00003080","-175.736","1.238.217","77.5","CURTIN","AERO","94204","","","","","",""
"ASN00003080","20190103","TMAX","392","","","a","","ASN00003080","-175.736","1.238.217","77.5","CURTIN","AERO","94204","","","","","",""
"ASN00003080","20190104","TMAX","322","","","a","","ASN00003080","-175.736","1.238.217","77.5","CURTIN","AERO","94204","","","","","",""
"ASN00003080","20190105","TMAX","374","","","a","","ASN00003080","-175.736","1.238.217","77.5","CURTIN","AERO","94204","","","","","",""
"ASN00003080","20190106","TMAX","313","","","a","","ASN00003080","-175.736","1.238.217","77.5","CURTIN","AERO","94204","","","","","",""
"ASN00003080","20190107","TMAX","372","","","a","","ASN00003080","-175.736","1.238.217","77.5","CURTIN","AERO","94204","","","","","",""
"ASN00003080","20190108","TMAX","410","","","a","","ASN00003080","-175.736","1.238.217","77.5","CURTIN","AERO","94204","","","","","",""
"ASN00003080","20190109","TMAX","375","","","a","","ASN00003080","-175.736","1.238.217","77.5","CURTIN","AERO","94204","","","","","",""
"ASN00003080","20190110","TMAX","370","","","a","","ASN00003080","-175.736","1.238.217","77.5","CURTIN","AERO","94204","","","","","",""
"ASN00003093","20190111","TMAX","425","","","a","","ASN00003093","-181.814","1.255.619","114.5","FITZROY","CROSSING","AERO","94206","","","","",""
"ASN00003093","20190101","TMAX","403","","","a","","ASN00003093","-181.814","1.255.619","114.5","FITZROY","CROSSING","AERO","94206","","","","",""
"ASN00003093","20190102","TMAX","416","","","a","","ASN00003093","-181.814","1.255.619","114.5","FITZROY","CROSSING","AERO","94206","","","","",""
"ASN00003093","20190103","TMAX","405","","","a","","ASN00003093","-181.814","1.255.619","114.5","FITZROY","CROSSING","AERO","94206","","","","",""
"ASN00003093","20190104","TMAX","327","","","a","","ASN00003093","-181.814","1.255.619","114.5","FITZROY","CROSSING","AERO","94206","","","","",""
"ASN00003093","20190105","TMAX","375","","","a","","ASN00003093","-181.814","1.255.619","114.5","FITZROY","CROSSING","AERO","94206","","","","",""
"ASN00003093","20190106","TMAX","380","","","a","","ASN00003093","-181.814","1.255.619","114.5","FITZROY","CROSSING","AERO","94206","","","","",""
"ASN00003093","20190107","TMAX","406","","","a","","ASN00003093","-181.814","1.255.619","114.5","FITZROY","CROSSING","AERO","94206","","","","",""
"ASN00003093","20190108","TMAX","443","","","a","","ASN00003093","-181.814","1.255.619","114.5","FITZROY","CROSSING","AERO","94206","","","","",""
"ASN00003093","20190109","TMAX","430","","","a","","ASN00003093","-181.814","1.255.619","114.5","FITZROY","CROSSING","AERO","94206","","","","",""
"ASN00003093","20190110","TMAX","412","","","a","","ASN00003093","-181.814","1.255.619","114.5","FITZROY","CROSSING","AERO","94206","","","","",""
"ASN00004019","20190111","TMAX","342","","","a","","ASN00004019","-197.419","1.208.436","07. Mai","MANDORA","94200","","","","","","",""
"ASN00004019","20190101","TMAX","340","","","a","","ASN00004019","-197.419","1.208.436","07. Mai","MANDORA","94200","","","","","","",""
"ASN00004019","20190102","TMAX","339","","","a","","ASN00004019","-197.419","1.208.436","07. Mai","MANDORA","94200","","","","","","",""
"ASN00004019","20190103","TMAX","337","","","a","","ASN00004019","-197.419","1.208.436","07. Mai","MANDORA","94200","","","","","","",""
"ASN00004019","20190104","TMAX","344","","","a","","ASN00004019","-197.419","1.208.436","07. Mai","MANDORA","94200","","","","","","",""
"ASN00004019","20190105","TMAX","362","","","a","","ASN00004019","-197.419","1.208.436","07. Mai","MANDORA","94200","","","","","","",""
"ASN00004019","20190106","TMAX","384","","","a","","ASN00004019","-197.419","1.208.436","07. Mai","MANDORA","94200","","","","","","",""
"ASN00004019","20190107","TMAX","423","","","a","","ASN00004019","-197.419","1.208.436","07. Mai","MANDORA","94200","","","","","","",""
"ASN00004019","20190108","TMAX","441","","","a","","ASN00004019","-197.419","1.208.436","07. Mai","MANDORA","94200","","","","","","",""
"ASN00004019","20190109","TMAX","447","","","a","","ASN00004019","-197.419","1.208.436","07. Mai","MANDORA","94200","","","","","","",""
"ASN00004019","20190110","TMAX","336","","","a","","ASN00004019","-197.419","1.208.436","07. Mai","MANDORA","94200","","","","","","",""
"ASN00004028","20190110","TMAX","350","","","a","","ASN00004028","-201.078","1.195.811","9.0","PARDOO","STATION","94311","","","","","",""
"ASN00004028","20190104","TMAX","355","","","a","","ASN00004028","-201.078","1.195.811","9.0","PARDOO","STATION","94311","","","","","",""
"ASN00004028","20190107","TMAX","425","","","a","","ASN00004028","-201.078","1.195.811","9.0","PARDOO","STATION","94311","","","","","",""
"ASN00004028","20190108","TMAX","429","","","a","","ASN00004028","-201.078","1.195.811","9.0","PARDOO","STATION","94311","","","","","",""
"ASN00004028","20190109","TMAX","435","","","a","","ASN00004028","-201.078","1.195.811","9.0","PARDOO","STATION","94311","","","","","",""
"ASN00004032","20190111","TMAX","354","","","a","","ASN00004032","-203.725","1.186.317","06. Apr","PORT","HEDLAND","AIRPORT","GSN","94312","","","",""
"ASN00004032","20190101","TMAX","335","","","a","","ASN00004032","-203.725","1.186.317","06. Apr","PORT","HEDLAND","AIRPORT","GSN","94312","","","",""
"ASN00004032","20190102","TMAX","332","","","a","","ASN00004032","-203.725","1.186.317","06. Apr","PORT","HEDLAND","AIRPORT","GSN","94312","","","",""
"ASN00004032","20190103","TMAX","337","","","a","","ASN00004032","-203.725","1.186.317","06. Apr","PORT","HEDLAND","AIRPORT","GSN","94312","","","",""
"ASN00004032","20190104","TMAX","381","","","a","","ASN00004032","-203.725","1.186.317","06. Apr","PORT","HEDLAND","AIRPORT","GSN","94312","","","",""
"ASN00004032","20190105","TMAX","371","","","a","","ASN00004032","-203.725","1.186.317","06. Apr","PORT","HEDLAND","AIRPORT","GSN","94312","","","",""
"ASN00004032","20190106","TMAX","416","","","a","","ASN00004032","-203.725","1.186.317","06. Apr","PORT","HEDLAND","AIRPORT","GSN","94312","","","",""
"ASN00004032","20190107","TMAX","391","","","a","","ASN00004032","-203.725","1.186.317","06. Apr","PORT","HEDLAND","AIRPORT","GSN","94312","","","",""
"ASN00004032","20190108","TMAX","408","","","a","","ASN00004032","-203.725","1.186.317","06. Apr","PORT","HEDLAND","AIRPORT","GSN","94312","","","",""
"ASN00004032","20190109","TMAX","435","","","a","","ASN00004032","-203.725","1.186.317","06. Apr","PORT","HEDLAND","AIRPORT","GSN","94312","","","",""
"ASN00004032","20190110","TMAX","352","","","a","","ASN00004032","-203.725","1.186.317","06. Apr","PORT","HEDLAND","AIRPORT","GSN","94312","","","",""
"ASN00004083","20190111","TMAX","404","","","a","","ASN00004083","-207.097","1.167.742","7.0","KARRATHA","AERO","95307","","","","","",""
"ASN00004083","20190101","TMAX","316","","","a","","ASN00004083","-207.097","1.167.742","7.0","KARRATHA","AERO","95307","","","","","",""
"ASN00004083","20190102","TMAX","328","","","a","","ASN00004083","-207.097","1.167.742","7.0","KARRATHA","AERO","95307","","","","","",""
"ASN00004083","20190103","TMAX","337","","","a","","ASN00004083","-207.097","1.167.742","7.0","KARRATHA","AERO","95307","","","","","",""
"ASN00004083","20190104","TMAX","364","","","a","","ASN00004083","-207.097","1.167.742","7.0","KARRATHA","AERO","95307","","","","","",""
"ASN00004083","20190105","TMAX","357","","","a","","ASN00004083","-207.097","1.167.742","7.0","KARRATHA","AERO","95307","","","","","",""
"ASN00004083","20190106","TMAX","352","","","a","","ASN00004083","-207.097","1.167.742","7.0","KARRATHA","AERO","95307","","","","","",""
"ASN00004083","20190107","TMAX","363","","","a","","ASN00004083","-207.097","1.167.742","7.0","KARRATHA","AERO","95307","","","","","",""
"ASN00004083","20190108","TMAX","403","","","a","","ASN00004083","-207.097","1.167.742","7.0","KARRATHA","AERO","95307","","","","","",""
"ASN00004083","20190109","TMAX","376","","","a","","ASN00004083","-207.097","1.167.742","7.0","KARRATHA","AERO","95307","","","","","",""
"ASN00004083","20190110","TMAX","398","","","a","","ASN00004083","-207.097","1.167.742","7.0","KARRATHA","AERO","95307","","","","","",""
"ASN00004090","20190111","TMAX","433","","","a","","ASN00004090","-207.594","1.171.583","10. Jul","ROEBOURNE","AERO","94308","","","","","",""
"ASN00004090","20190101","TMAX","345","","","a","","ASN00004090","-207.594","1.171.583","10. Jul","ROEBOURNE","AERO","94308","","","","","",""
"ASN00004090","20190102","TMAX","364","","","a","","ASN00004090","-207.594","1.171.583","10. Jul","ROEBOURNE","AERO","94308","","","","","",""
"ASN00004090","20190103","TMAX","375","","","a","","ASN00004090","-207.594","1.171.583","10. Jul","ROEBOURNE","AERO","94308","","","","","",""
"ASN00004090","20190104","TMAX","400","","","a","","ASN00004090","-207.594","1.171.583","10. Jul","ROEBOURNE","AERO","94308","","","","","",""
"ASN00004090","20190105","TMAX","381","","","a","","ASN00004090","-207.594","1.171.583","10. Jul","ROEBOURNE","AERO","94308","","","","","",""
"ASN00004090","20190106","TMAX","429","","","a","","ASN00004090","-207.594","1.171.583","10. Jul","ROEBOURNE","AERO","94308","","","","","",""
"ASN00004090","20190107","TMAX","434","","","a","","ASN00004090","-207.594","1.171.583","10. Jul","ROEBOURNE","AERO","94308","","","","","",""
"ASN00004090","20190108","TMAX","399","","","a","","ASN00004090","-207.594","1.171.583","10. Jul","ROEBOURNE","AERO","94308","","","","","",""
"ASN00004090","20190109","TMAX","424","","","a","","ASN00004090","-207.594","1.171.583","10. Jul","ROEBOURNE","AERO","94308","","","","","",""
"ASN00004090","20190110","TMAX","421","","","a","","ASN00004090","-207.594","1.171.583","10. Jul","ROEBOURNE","AERO","94308","","","","","",""
"ASN00004106","20190111","TMAX","453","","","a","","ASN00004106","-211.756","1.197.497","182.3","MARBLE","BAR","95317","","","","","",""
"ASN00004106","20190101","TMAX","431","","","a","","ASN00004106","-211.756","1.197.497","182.3","MARBLE","BAR","95317","","","","","",""
"ASN00004106","20190102","TMAX","446","","","a","","ASN00004106","-211.756","1.197.497","182.3","MARBLE","BAR","95317","","","","","",""
"ASN00004106","20190103","TMAX","429","","","a","","ASN00004106","-211.756","1.197.497","182.3","MARBLE","BAR","95317","","","","","",""
"ASN00004106","20190104","TMAX","449","","","a","","ASN00004106","-211.756","1.197.497","182.3","MARBLE","BAR","95317","","","","","",""
"ASN00004106","20190105","TMAX","437","","","a","","ASN00004106","-211.756","1.197.497","182.3","MARBLE","BAR","95317","","","","","",""
"ASN00004106","20190106","TMAX","454","","","a","","ASN00004106","-211.756","1.197.497","182.3","MARBLE","BAR","95317","","","","","",""
"ASN00004106","20190107","TMAX","461","","","a","","ASN00004106","-211.756","1.197.497","182.3","MARBLE","BAR","95317","","","","","",""
"ASN00004106","20190108","TMAX","457","","","a","","ASN00004106","-211.756","1.197.497","182.3","MARBLE","BAR","95317","","","","","",""
"ASN00004106","20190109","TMAX","461","","","a","","ASN00004106","-211.756","1.197.497","182.3","MARBLE","BAR","95317","","","","","",""
"ASN00004106","20190110","TMAX","465","","","a","","ASN00004106","-211.756","1.197.497","182.3","MARBLE","BAR","95317","","","","","",""
"ASN00005007","20190111","TMAX","423","","","a","","ASN00005007","-222.406","1.140.967","5.0","LEARMONTH","AIRPORT","GSN","94302","","","","",""
"ASN00005007","20190101","TMAX","424","","","a","","ASN00005007","-222.406","1.140.967","5.0","LEARMONTH","AIRPORT","GSN","94302","","","","",""
"ASN00005007","20190102","TMAX","387","","","a","","ASN00005007","-222.406","1.140.967","5.0","LEARMONTH","AIRPORT","GSN","94302","","","","",""
"ASN00005007","20190103","TMAX","397","","","a","","ASN00005007","-222.406","1.140.967","5.0","LEARMONTH","AIRPORT","GSN","94302","","","","",""
"ASN00005007","20190104","TMAX","430","","","a","","ASN00005007","-222.406","1.140.967","5.0","LEARMONTH","AIRPORT","GSN","94302","","","","",""
"ASN00005007","20190105","TMAX","341","","","a","","ASN00005007","-222.406","1.140.967","5.0","LEARMONTH","AIRPORT","GSN","94302","","","","",""
"ASN00005007","20190106","TMAX","387","","","a","","ASN00005007","-222.406","1.140.967","5.0","LEARMONTH","AIRPORT","GSN","94302","","","","",""
"ASN00005007","20190107","TMAX","432","","","a","","ASN00005007","-222.406","1.140.967","5.0","LEARMONTH","AIRPORT","GSN","94302","","","","",""
"ASN00005007","20190108","TMAX","461","","","a","","ASN00005007","-222.406","1.140.967","5.0","LEARMONTH","AIRPORT","GSN","94302","","","","",""
"ASN00005007","20190109","TMAX","467","","","a","","ASN00005007","-222.406","1.140.967","5.0","LEARMONTH","AIRPORT","GSN","94302","","","","",""
"ASN00005007","20190110","TMAX","441","","","a","","ASN00005007","-222.406","1.140.967","5.0","LEARMONTH","AIRPORT","GSN","94302","","","","",""
"ASN00005008","20190111","TMAX","457","","","a","","ASN00005008","-211.906","1.159.797","11.0","MARDIE","94306","","","","","","",""
"ASN00005008","20190101","TMAX","344","","","a","","ASN00005008","-211.906","1.159.797","11.0","MARDIE","94306","","","","","","",""
"ASN00005008","20190102","TMAX","361","","","a","","ASN00005008","-211.906","1.159.797","11.0","MARDIE","94306","","","","","","",""
"ASN00005008","20190103","TMAX","391","","","a","","ASN00005008","-211.906","1.159.797","11.0","MARDIE","94306","","","","","","",""
"ASN00005008","20190104","TMAX","398","","","a","","ASN00005008","-211.906","1.159.797","11.0","MARDIE","94306","","","","","","",""
"ASN00005008","20190105","TMAX","355","","","a","","ASN00005008","-211.906","1.159.797","11.0","MARDIE","94306","","","","","","",""
"ASN00005008","20190106","TMAX","353","","","a","","ASN00005008","-211.906","1.159.797","11.0","MARDIE","94306","","","","","","",""
"ASN00005008","20190107","TMAX","368","","","a","","ASN00005008","-211.906","1.159.797","11.0","MARDIE","94306","","","","","","",""
"ASN00005008","20190108","TMAX","449","","","a","","ASN00005008","-211.906","1.159.797","11.0","MARDIE","94306","","","","","","",""
"ASN00005008","20190109","TMAX","404","","","a","","ASN00005008","-211.906","1.159.797","11.0","MARDIE","94306","","","","","","",""
"ASN00005008","20190110","TMAX","480","","","a","","ASN00005008","-211.906","1.159.797","11.0","MARDIE","94306","","","","","","",""
"ASN00005017","20190111","TMAX","442","","","a","","ASN00005017","-216.689","1.151.092","10. Mai","ONSLOW","AIRPORT","95305","","","","","",""
"ASN00005017","20190101","TMAX","375","","","a","","ASN00005017","-216.689","1.151.092","10. Mai","ONSLOW","AIRPORT","95305","","","","","",""
"ASN00005017","20190102","TMAX","430","","","a","","ASN00005017","-216.689","1.151.092","10. Mai","ONSLOW","AIRPORT","95305","","","","","",""
"ASN00005017","20190103","TMAX","376","","","a","","ASN00005017","-216.689","1.151.092","10. Mai","ONSLOW","AIRPORT","95305","","","","","",""
"ASN00005017","20190104","TMAX","422","","","a","","ASN00005017","-216.689","1.151.092","10. Mai","ONSLOW","AIRPORT","95305","","","","","",""
"ASN00005017","20190105","TMAX","325","","","a","","ASN00005017","-216.689","1.151.092","10. Mai","ONSLOW","AIRPORT","95305","","","","","",""
"ASN00005017","20190106","TMAX","318","","","a","","ASN00005017","-216.689","1.151.092","10. Mai","ONSLOW","AIRPORT","95305","","","","","",""
"ASN00005017","20190107","TMAX","395","","","a","","ASN00005017","-216.689","1.151.092","10. Mai","ONSLOW","AIRPORT","95305","","","","","",""
"ASN00005017","20190108","TMAX","458","","","a","","ASN00005017","-216.689","1.151.092","10. Mai","ONSLOW","AIRPORT","95305","","","","","",""
"ASN00005017","20190109","TMAX","403","","","a","","ASN00005017","-216.689","1.151.092","10. Mai","ONSLOW","AIRPORT","95305","","","","","",""
"ASN00005017","20190110","TMAX","464","","","a","","ASN00005017","-216.689","1.151.092","10. Mai","ONSLOW","AIRPORT","95305","","","","","",""
"ASN00005026","20190111","TMAX","447","","","a","","ASN00005026","-222.425","1.183.358","463.0","WITTENOOM","94313","","","","","","",""
"ASN00005026","20190101","TMAX","422","","","a","","ASN00005026","-222.425","1.183.358","463.0","WITTENOOM","94313","","","","","","",""
"ASN00005026","20190102","TMAX","448","","","a","","ASN00005026","-222.425","1.183.358","463.0","WITTENOOM","94313","","","","","","",""
"ASN00005026","20190103","TMAX","445","","","a","","ASN00005026","-222.425","1.183.358","463.0","WITTENOOM","94313","","","","","","",""
"ASN00005026","20190104","TMAX","460","","","a","","ASN00005026","-222.425","1.183.358","463.0","WITTENOOM","94313","","","","","","",""
"ASN00005026","20190105","TMAX","423","","","a","","ASN00005026","-222.425","1.183.358","463.0","WITTENOOM","94313","","","","","","",""
"ASN00005026","20190106","TMAX","434","","","a","","ASN00005026","-222.425","1.183.358","463.0","WITTENOOM","94313","","","","","","",""
"ASN00005026","20190107","TMAX","431","","","a","","ASN00005026","-222.425","1.183.358","463.0","WITTENOOM","94313","","","","","","",""
"ASN00005026","20190108","TMAX","441","","","a","","ASN00005026","-222.425","1.183.358","463.0","WITTENOOM","94313","","","","","","",""
"ASN00005026","20190109","TMAX","454","","","a","","ASN00005026","-222.425","1.183.358","463.0","WITTENOOM","94313","","","","","","",""
"ASN00005026","20190110","TMAX","466","","","a","","ASN00005026","-222.425","1.183.358","463.0","WITTENOOM","94313","","","","","","",""
"ASN00005084","20190111","TMAX","389","","","a","","ASN00005084","-214.606","1.150.197","5.0","THEVENARD","ISLAND","94303","","","","","",""
